I0,I1,I2,I3,I4,I5,I6
49.42857,61.14286,54.85714,52.00000,5.30340,274.10941,417.93323
49.42857,61.14286,54.85714,52.00000,5.30340,274.10941,417.93323
50.28571,60.14286,55.71429,51.00000,7.03277,336.37448,533.94250
50.28571,60.14286,55.71429,51.00000,7.03277,336.37448,533.94250
49.85714,62.00000,55.28572,52.85714,8.33391,392.19833,627.66187
49.85714,62.00000,55.28572,52.85714,8.33391,392.19833,627.66187
48.00000,63.57143,53.42857,54.42857,8.94331,415.10043,668.95184
48.00000,63.57143,53.42857,54.42857,8.94331,415.10043,668.95184
48.00000,63.71428,53.42857,54.57143,8.99272,417.96317,673.10669
48.00000,63.71428,53.42857,54.57143,8.99272,417.96317,673.10669
47.85714,63.71428,53.28571,54.57143,9.02566,418.67886,674.91608
47.85714,63.71428,53.28571,54.57143,9.02566,418.67886,674.91608
47.14286,63.57143,52.57143,54.42857,8.77861,407.94348,657.02655
47.14286,63.57143,52.57143,54.42857,8.77861,407.94348,657.02655
45.42857,64.14286,50.85714,55.00000,5.89633,279.11923,445.44379
45.42857,64.14286,50.85714,55.00000,5.89633,279.11923,445.44379
46.71429,64.42857,52.14286,55.28572,4.11755,207.55019,321.30396
49.14286,65.42857,54.57143,56.28571,2.32230,129.53995,191.12108
49.42857,65.42857,54.85714,56.28571,1.72937,103.05941,147.26851
50.00000,65.28571,55.42857,56.14285,1.39997,100.00000,124.66410
50.42857,64.85714,55.85715,55.71429,1.25173,100.00000,112.17685
50.42857,64.85714,55.85715,55.71429,1.25173,100.00000,112.17685
50.42857,65.00000,55.85715,55.85715,1.23526,100.00000,109.97806
50.42857,65.00000,55.85715,55.85715,1.23526,100.00000,109.97806
50.42857,65.00000,55.85715,55.85715,1.23526,100.00000,109.97806
50.42857,65.00000,55.85715,55.85715,1.23526,100.00000,109.97806
52.28571,63.14286,57.71428,54.00000,1.95995,148.21428,168.84871
50.71428,59.00000,56.14285,49.85714,4.71047,297.32141,373.76788
50.14285,57.85714,55.57143,48.71429,5.69869,351.78571,447.23596
50.71428,57.14286,56.14285,48.00000,6.73631,393.75003,514.81940
50.71428,57.14286,56.14285,48.00000,6.73631,393.75003,514.81940
50.42857,58.28571,55.85715,49.14286,7.69158,436.60718,579.40204
50.42857,58.28571,55.85715,49.14286,7.69158,436.60718,579.40204
49.00000,60.14286,54.42857,51.00000,8.51509,479.46436,638.86139
49.00000,60.14286,54.42857,51.00000,8.51509,479.46436,638.86139
48.57143,60.28572,54.00000,51.14286,8.67979,487.50006,650.39404
48.57143,60.28572,54.00000,51.14286,8.67979,487.50006,650.39404
48.57143,60.28572,54.00000,51.14286,8.69626,487.50006,651.01147
48.57143,60.28572,54.00000,51.14286,8.69626,487.50006,651.01147
48.42857,60.28572,53.85714,51.14286,8.67979,486.60718,649.79883
48.42857,60.28572,53.85714,51.14286,8.67979,486.60718,649.79883
48.71429,60.00000,54.14286,50.85714,8.46568,473.21436,632.84271
48.71429,60.00000,54.14286,50.85714,8.46568,473.21436,632.84271
51.85714,59.85714,57.28571,50.71428,5.69869,331.25003,434.57758
51.85714,59.85714,57.28571,50.71428,5.69869,331.25003,434.57758
51.57143,62.14286,57.00000,53.00000,4.47989,248.21431,333.73260
52.57143,63.00000,58.00000,53.85714,2.91522,183.03574,232.08580
52.28571,64.14286,57.71428,55.00000,2.51994,150.89287,196.02789
51.85714,64.71428,57.28571,55.57143,2.33877,140.17857,182.02161
52.57143,64.57143,58.00000,55.42857,2.04230,129.46429,163.59293
53.14286,64.28571,58.57143,55.14286,1.67996,116.96429,141.33794
57.28571,57.71428,63.28571,46.85714,1.67996,116.96429,141.33794
57.28571,57.71428,63.28571,46.85714,1.67996,116.96429,141.33794
54.42857,59.85714,60.42857,49.00000,3.30265,178.02112,248.47598
44.57143,77.14286,49.14286,64.57143,3.30265,178.02112,248.47598
44.57143,77.14286,49.14286,64.57143,3.30265,178.02112,248.47598
44.57143,77.14286,49.14286,64.57143,3.30265,178.02112,248.47598
45.00000,76.57143,49.57143,64.00000,3.55670,186.15923,263.74069
45.42857,70.85715,50.00000,58.28571,8.18040,308.23087,528.51782
43.85714,68.42857,48.42857,55.85715,10.00000,414.02625,847.18561
43.85714,68.42857,48.42857,55.85715,10.00000,414.02625,847.18561
45.28571,66.71429,49.85714,54.14286,10.00000,504.56271,1000.00000
45.28571,66.71429,49.85714,54.14286,10.00000,504.56271,1000.00000
49.14286,64.71428,53.71429,52.14286,10.00000,594.08191,1000.00000
49.14286,64.71428,53.71429,52.14286,10.00000,594.08191,1000.00000
53.57143,62.85714,58.14286,50.28571,10.00000,637.82422,1000.00000
53.57143,62.85714,58.14286,50.28571,10.00000,637.82422,1000.00000
53.71429,62.57143,58.28571,50.00000,10.00000,641.89325,1000.00000
53.71429,62.57143,58.28571,50.00000,10.00000,641.89325,1000.00000
53.85714,62.57143,58.42857,50.00000,10.00000,642.91046,1000.00000
53.85714,62.57143,58.42857,50.00000,10.00000,642.91046,1000.00000
53.85714,62.57143,58.42857,50.00000,10.00000,642.91046,1000.00000
53.85714,62.57143,58.42857,50.00000,10.00000,642.91046,1000.00000
51.57143,63.71428,56.14285,51.14286,8.98058,595.09906,911.94983
51.57143,63.71428,56.14285,51.14286,8.98058,595.09906,911.94983
48.57143,64.42857,53.14286,51.85714,5.40453,406.90536,587.37433
48.57143,64.42857,53.14286,51.85714,5.40453,406.90536,587.37433
47.00000,65.85714,51.57143,53.28571,3.38188,277.71292,384.57715
47.00000,65.85714,51.57143,53.28571,3.38188,277.71292,384.57715
46.71429,66.00000,51.28571,53.42857,1.69903,182.09016,224.62587
46.85714,65.28571,51.42857,52.71429,1.21359,140.38235,166.93250
46.85714,65.14286,51.42857,52.57143,1.19741,139.36510,165.21556
46.85714,65.00000,51.42857,52.42857,1.16505,137.33057,161.78023
46.85714,65.00000,51.42857,52.42857,1.16505,137.33057,161.78023
46.85714,65.00000,51.42857,52.42857,1.16505,137.33057,161.78023
46.71429,65.28571,51.28571,52.71429,1.22977,142.41689,169.27667
46.28572,63.00000,50.85714,50.42857,4.36893,331.62787,508.44241
46.14286,63.14286,50.71428,50.57143,5.66343,396.73273,634.18518
46.14286,63.14286,50.71428,50.57143,5.66343,396.73273,634.18518
44.57143,65.00000,49.14286,52.42857,7.11974,479.13104,781.73828
44.57143,65.00000,49.14286,52.42857,7.11974,479.13104,781.73828
42.57143,67.00000,47.14286,54.42857,8.73786,560.51208,937.23071
42.57143,67.00000,47.14286,54.42857,8.73786,560.51208,937.23071
41.28571,67.00000,45.85714,54.42857,9.61165,600.18542,1000.00000
41.28571,67.00000,45.85714,54.42857,9.61165,600.18542,1000.00000
41.14286,66.57143,45.71429,54.00000,9.70874,606.28900,1000.00000
41.14286,66.57143,45.71429,54.00000,9.70874,606.28900,1000.00000
41.00000,66.42857,45.57143,53.85714,9.72492,606.28900,1000.00000
41.00000,66.42857,45.57143,53.85714,9.72492,606.28900,1000.00000
41.00000,66.28571,45.57143,53.71429,9.62783,598.15088,988.29840
41.00000,66.28571,45.57143,53.71429,9.62783,598.15088,988.29840
42.28571,65.14286,46.85714,52.57143,6.21359,422.16431,668.34174
42.28571,65.14286,46.85714,52.57143,6.21359,422.16431,668.34174
38.57143,65.28571,43.14286,52.71429,4.32039,322.47247,488.14908
38.57143,65.28571,43.14286,52.71429,4.32039,322.47247,488.14908
38.57143,64.85714,43.14286,52.28571,2.75081,218.71161,321.10281
37.85714,65.00000,42.42857,52.42857,1.56958,151.57224,203.82471
36.71429,92.00000,49.57143,72.14286,1.56958,151.57224,203.82471
37.71428,90.85714,50.57143,71.00000,1.68231,160.87450,217.40158
38.71429,87.71429,51.57143,67.85714,1.95981,186.59253,252.70953
37.85714,83.85714,50.71428,64.00000,3.06111,231.46228,356.42087
38.57143,81.71429,51.42857,61.85714,3.60743,261.01068,411.07617
38.57143,79.57143,51.42857,59.71429,4.17109,286.18149,463.17596
38.00000,76.71429,50.85714,56.85714,4.96022,322.84335,536.84436
39.00000,74.85715,51.85714,55.00000,5.37646,343.08945,576.23059
39.42857,73.57143,52.28571,53.71429,5.70599,356.22208,604.95392
38.85714,72.57143,51.71428,52.71429,5.91411,367.71310,625.74518
38.85714,72.57143,51.71428,52.71429,5.91411,367.71310,625.74518
38.57143,72.14286,51.42857,52.28571,5.99215,372.09064,633.59875
38.57143,72.14286,51.42857,52.28571,5.99215,372.09064,633.59875
38.85714,72.00000,51.71428,52.14286,6.01817,372.63782,635.44061
38.85714,72.00000,51.71428,52.14286,6.01817,372.63782,635.44061
38.71429,71.85714,51.57143,52.00000,5.98348,370.99625,632.20990
38.71429,71.85714,51.57143,52.00000,5.98348,370.99625,632.20990
38.00000,71.42857,50.85714,51.57143,5.04694,335.42877,552.76019
38.00000,71.42857,50.85714,51.57143,5.04694,335.42877,552.76019
39.57143,71.85714,52.42857,52.00000,2.86166,216.68808,335.96289
40.42857,74.14285,53.28571,54.28572,1.59560,137.34521,200.54504
40.00000,75.28571,52.85714,55.42857,1.00000,102.32493,137.40744
39.71429,75.14285,52.57143,55.28572,1.00000,100.00000,112.55998
39.71429,75.14285,52.57143,55.28572,1.00000,100.00000,112.55998
40.00000,74.57143,52.85714,54.71429,1.00000,100.00000,100.00000
40.00000,74.57143,52.85714,54.71429,1.00000,100.00000,100.00000
40.14286,74.57143,53.00000,54.71429,1.00000,100.00000,100.00000
40.14286,74.57143,53.00000,54.71429,1.00000,100.00000,100.00000
40.28572,74.42857,53.14286,54.57143,1.00000,100.00000,100.00000
40.28572,74.42857,53.14286,54.57143,1.00000,100.00000,100.00000
40.28572,74.57143,53.14286,54.71429,1.03125,100.82644,101.98220
40.28572,74.57143,53.14286,54.71429,1.03125,100.82644,101.98220
42.57143,69.14285,55.42857,49.28571,3.29688,230.57849,283.45233
42.85714,68.00000,55.71429,48.14286,6.64063,381.81815,522.62671
42.85714,68.00000,55.71429,48.14286,6.64063,381.81815,522.62671
41.71429,69.14285,54.57143,49.28571,7.29688,423.14047,576.73657
41.71429,69.14285,54.57143,49.28571,7.29688,423.14047,576.73657
41.42857,72.00000,54.28572,52.14286,9.23438,499.17355,705.55591
41.42857,72.00000,54.28572,52.14286,9.23438,499.17355,705.55591
40.85714,72.71429,53.71429,52.85714,9.64063,510.74380,729.28967
40.85714,72.71429,53.71429,52.85714,9.64063,510.74380,729.28967
40.71428,72.85714,53.57143,53.00000,9.64063,512.39673,730.47076
40.71428,72.85714,53.57143,53.00000,9.64063,512.39673,730.47076
39.85714,73.00000,52.71429,53.14286,9.37500,507.43805,716.90277
39.85714,73.00000,52.71429,53.14286,9.37500,507.43805,716.90277
36.71429,74.57143,49.57143,54.71429,6.15625,377.68594,503.15985
40.00000,73.42857,52.85714,53.57143,3.87500,256.19836,329.24072
41.14286,75.00000,54.00000,55.14286,2.70313,195.86778,240.94298
42.14286,76.28571,55.00000,56.42857,1.67188,138.84297,160.27890
43.28572,76.00000,56.14285,56.14285,1.09375,100.00000,106.82587
43.28572,75.57143,56.14285,55.71429,1.04688,100.00000,102.19408
43.28572,75.57143,56.14285,55.71429,1.04688,100.00000,102.19408
43.28572,75.42857,56.14285,55.57143,1.04688,100.00000,100.33648
43.28572,75.42857,56.14285,55.57143,1.04688,100.00000,100.33648
43.28572,75.42857,56.14285,55.57143,1.04688,100.00000,100.33648
43.28572,75.42857,56.14285,55.57143,1.04688,100.00000,100.33648
43.28572,75.28571,56.14285,55.42857,1.29688,120.95238,122.83719
43.28572,75.28571,56.14285,55.42857,1.29688,120.95238,122.83719
41.57143,70.85715,54.42857,51.00000,4.34375,295.23810,359.98505
41.42857,68.42857,54.28572,48.57143,6.89063,426.66669,546.23724
39.28571,70.28571,52.14286,50.42857,8.01563,481.90479,626.25519
39.28571,70.28571,52.14286,50.42857,8.01563,481.90479,626.25519
37.28572,72.42857,50.14285,52.57143,8.53125,514.28571,667.43860
37.28572,72.42857,50.14285,52.57143,8.53125,514.28571,667.43860
33.42857,74.28571,46.28572,54.42857,9.75000,576.19049,755.32007
33.42857,74.28571,46.28572,54.42857,9.75000,576.19049,755.32007
33.57143,73.85714,46.42857,54.00000,9.89063,597.14282,774.54449
33.57143,73.85714,46.42857,54.00000,9.89063,597.14282,774.54449
33.71429,73.85714,46.57143,54.00000,9.92188,600.00000,777.62128
33.71429,73.85714,46.57143,54.00000,9.92188,600.00000,777.62128
33.71429,73.71429,46.57143,53.85714,9.90625,598.09521,775.77484
33.71429,73.71429,46.57143,53.85714,9.90625,598.09521,775.77484
33.42857,71.57143,46.28572,51.71428,8.65625,530.47620,682.99554
33.42857,71.57143,46.28572,51.71428,8.65625,530.47620,682.99554
36.14286,70.85715,49.00000,51.00000,5.89063,373.33334,472.79382
37.42857,71.14286,50.28571,51.28571,3.79688,270.47620,324.19080
37.57143,71.71429,50.42857,51.85714,3.17188,228.57144,272.39957
36.71429,71.00000,49.57143,51.14286,2.70313,205.71429,238.74025
36.28571,71.00000,49.14286,51.14286,2.01563,176.19049,191.70535
36.85714,71.57143,49.71429,51.71428,1.65625,155.23810,163.31583
37.57143,71.57143,50.42857,51.71428,1.42188,143.80954,145.85425
37.57143,71.85714,50.42857,52.00000,1.34375,139.04762,139.44154
37.57143,71.85714,50.42857,52.00000,1.34375,138.09525,138.96484
37.57143,71.85714,50.42857,52.00000,1.34375,138.09525,138.96484
37.42857,72.00000,50.28571,52.14286,1.32813,135.23810,136.72079
37.42857,72.00000,50.28571,52.14286,1.32813,135.23810,136.72079
37.57143,72.00000,50.42857,52.14286,1.29688,135.23810,135.12189
37.57143,72.00000,50.42857,52.14286,1.29688,135.23810,135.12189
37.71428,72.00000,50.57143,52.14286,1.26563,136.19049,133.98622
37.71428,72.00000,50.57143,52.14286,1.26563,136.19049,133.98622
37.85714,71.85714,50.71428,52.00000,1.25000,138.09525,134.10771
37.85714,71.85714,50.71428,52.00000,1.25000,138.09525,134.10771
43.00000,65.28571,55.85715,45.42857,2.39063,220.95239,236.45697
45.00000,63.28571,57.85714,43.42857,2.79688,239.04762,266.43399
44.85714,63.28571,57.71428,43.42857,2.85938,240.95238,270.47919
43.71429,62.00000,56.57143,42.14286,4.09375,309.52380,367.88681
43.42857,61.57143,56.28571,41.71429,4.98438,350.47617,432.52649
42.57143,63.14286,55.42857,43.28572,6.06250,385.71426,501.67328
41.57143,64.28571,54.42857,44.42857,6.79688,407.61905,546.54156
41.57143,64.28571,54.42857,44.42857,6.79688,407.61905,546.54156
40.42857,64.71428,53.28571,44.85714,7.46875,442.85712,597.18805
37.14286,66.71429,50.00000,46.85714,8.32813,496.19046,667.50671
35.85714,67.57143,48.71429,47.71429,8.60938,506.66666,685.83752
35.85714,67.57143,48.71429,47.71429,8.60938,506.66666,685.83752
35.42857,67.85714,48.28571,48.00000,8.71876,513.33331,694.70612
35.42857,67.85714,48.28571,48.00000,8.71876,513.33331,694.70612
34.85714,68.42857,47.71429,48.57143,8.87501,520.95239,706.08746
34.85714,68.42857,47.71429,48.57143,8.87501,520.95239,706.08746
34.57143,68.71429,47.42857,48.85714,8.92188,523.80951,709.88843
34.57143,68.71429,47.42857,48.85714,8.92188,523.80951,709.88843
34.71428,68.85715,47.57143,49.00000,8.87501,519.04767,704.79816
34.71428,68.85715,47.57143,49.00000,8.87501,519.04767,704.79816
34.71428,71.57143,47.57143,51.71428,5.62500,373.33337,477.77042
38.71429,71.85714,51.57143,52.00000,3.03125,238.09526,282.07333
38.71429,74.00000,51.57143,54.14286,1.71875,163.80956,177.82310
38.71429,74.85715,51.57143,55.00000,1.20313,125.71430,130.61024
38.71429,74.57143,51.57143,54.71429,1.20313,120.95239,128.16045
38.71429,74.57143,51.57143,54.71429,1.20313,120.95239,128.16045
38.71429,74.42857,51.57143,54.57143,1.20313,119.04763,127.15530
38.71429,74.42857,51.57143,54.57143,1.20313,119.04763,127.15530
38.71429,74.42857,59.57143,55.71429,1.20313,119.04763,127.15530
38.71429,74.42857,59.57143,55.71429,1.20313,119.04763,127.15530
38.71429,74.42857,59.57143,55.71429,1.20313,119.04763,127.15530
38.71429,74.42857,59.57143,55.71429,1.20313,119.04763,127.15530
38.85714,74.28571,59.71429,55.57143,1.23609,120.68967,129.77696
38.85714,74.28571,59.71429,55.57143,1.23609,120.68967,129.77696
36.71429,71.71429,57.57143,53.00000,2.71939,217.56981,261.00668
35.14286,70.71428,56.00000,52.00000,4.38399,288.99838,385.51852
33.00000,71.14286,53.85714,52.42857,5.86730,362.89001,500.27670
32.71429,71.57143,53.57143,52.85714,6.85617,411.33008,575.89117
32.42857,71.42857,53.28571,52.71429,7.72967,454.02304,642.49908
32.14286,70.71428,53.00000,52.00000,8.37244,483.57968,690.15033
32.14286,70.71428,53.00000,52.00000,8.37244,483.57968,690.15033
32.14286,70.14286,53.00000,51.42857,8.83391,496.71597,718.60883
32.14286,70.14286,53.00000,51.42857,8.83391,496.71597,718.60883
32.00000,70.00000,52.85714,51.28571,9.08113,503.28412,733.43433
32.00000,70.00000,52.85714,51.28571,9.08113,503.28412,733.43433
32.71429,68.71429,53.57143,50.00000,7.53190,433.49756,620.13342
32.71429,68.71429,53.57143,50.00000,7.53190,433.49756,620.13342
31.57143,69.71429,52.42857,51.00000,5.32342,319.37607,447.68567
31.85714,73.00000,52.71429,54.28572,2.70291,183.90807,243.02910
34.42857,73.28571,55.28572,54.57143,1.48331,119.04763,145.83618
55.42857,55.85715,60.28572,45.71429,1.48331,119.04763,145.83618
52.00000,56.57143,56.85714,46.42857,3.27159,197.17264,284.43417
50.71428,55.28572,55.57143,45.14286,5.37872,285.21829,440.43411
50.00000,54.00000,54.85714,43.85714,6.39069,341.64188,525.43573
49.85714,54.28572,54.71429,44.14286,6.79271,362.72321,558.17383
50.14285,55.00000,55.00000,44.85714,7.15314,375.74405,583.02075
50.00000,55.14286,54.85714,45.00000,7.26404,381.32440,591.86963
50.00000,55.14286,54.85714,45.00000,7.26404,381.32440,591.86963
50.00000,55.28572,54.85714,45.14286,7.26404,381.94443,592.35107
48.71429,56.85714,53.57143,46.71429,6.48773,326.14087,517.55676
47.85714,57.57143,52.71429,47.42857,5.28168,274.05753,428.17841
48.00000,58.57143,52.85714,48.42857,4.25584,228.79462,351.29327
49.28571,58.71429,54.14286,48.57143,3.25773,193.45238,283.31604
51.42857,59.00000,56.28571,48.85714,2.37052,153.76984,215.88884
55.00000,59.57143,59.85714,49.42857,1.37240,109.74702,140.29134
55.57143,59.85714,60.42857,49.71429,1.06743,100.00000,118.29781
55.57143,59.85714,60.42857,49.71429,1.06743,100.00000,118.29781
55.71429,59.71429,60.57143,49.57143,1.00000,100.00000,110.36913
55.71429,59.71429,60.57143,49.57143,1.00000,100.00000,110.36913
55.85715,59.71429,60.71429,49.57143,1.00000,100.00000,110.36913
55.85715,59.71429,60.71429,49.57143,1.00000,100.00000,110.36913
55.42857,58.42857,60.28572,48.28571,1.39437,118.54304,142.83110
55.42857,58.42857,60.28572,48.28571,1.39437,118.54304,142.83110
54.71429,53.42857,59.57143,43.28572,4.97183,264.23840,424.69830
53.85714,54.85714,58.71429,44.71429,6.61972,335.76160,552.70892
53.14286,55.28572,58.00000,45.14286,6.91549,354.30463,580.32623
52.85714,55.85715,57.71428,45.71429,7.01408,364.23840,592.61188
52.71429,56.14285,57.57143,46.00000,7.05634,365.56293,595.47479
52.71429,56.14285,57.57143,46.00000,7.05634,365.56293,595.47479
52.71429,56.28571,57.57143,46.14286,7.08451,363.57614,595.05182
52.71429,56.28571,57.57143,46.14286,7.08451,363.57614,595.05182
50.28571,58.28571,55.14286,48.14286,6.23944,308.60928,514.66797
52.42857,57.42857,57.28571,47.28571,4.01408,209.93378,340.73932
53.57143,57.14286,58.42857,47.00000,3.15493,176.82120,277.56787
53.42857,58.28571,58.28571,48.14286,2.35211,138.41060,212.16743
54.42857,59.00000,59.28571,48.85714,1.42253,100.00000,139.71069
55.28572,58.71429,60.14286,48.57143,1.14084,100.00000,117.01122
55.28572,58.71429,60.14286,48.57143,1.14084,100.00000,117.01122
55.57143,58.57143,60.42857,48.42857,1.09859,100.00000,112.57672
55.57143,58.57143,60.42857,48.42857,1.09859,100.00000,112.57672
55.71429,58.42857,60.57143,48.28571,1.07042,100.00000,110.22687
55.71429,58.42857,60.57143,48.28571,1.07042,100.00000,110.22687
55.71429,58.42857,60.57143,48.28571,1.07042,100.00000,110.22687
55.71429,58.42857,60.57143,48.28571,1.07042,100.00000,110.22687
55.00000,58.57143,59.85714,48.42857,1.29578,121.31148,133.57527
55.00000,58.57143,59.85714,48.42857,1.29578,121.31148,133.57527
51.57143,53.57143,56.42857,43.42857,4.60563,295.08194,406.80322
50.85714,54.57143,55.71429,44.42857,6.14084,355.73767,517.06775
49.71429,55.00000,54.57143,44.85714,6.46479,374.59015,544.40710
48.71429,55.85715,53.57143,45.71429,6.69014,385.24591,561.64166
48.14286,56.00000,53.00000,45.85714,6.83099,394.26233,574.12646
48.14286,56.00000,53.00000,45.85714,6.83099,395.08200,574.72351
48.00000,56.14285,52.85714,46.00000,6.85915,396.72137,577.10089
48.00000,55.85715,52.85714,45.71429,6.85915,393.44266,574.72113
48.42857,54.85714,53.28571,44.71429,6.73239,381.14758,560.44257
49.71429,53.57143,54.57143,43.42857,6.05634,348.36072,508.21417
49.57143,55.42857,54.42857,45.28571,4.52113,275.40988,390.74854
50.00000,55.85715,54.85714,45.71429,3.61972,231.14760,320.48502
51.57143,55.28572,56.42857,45.14286,2.90141,203.27873,269.65482
53.28571,57.14286,58.14286,47.00000,1.83098,147.54102,183.38925
54.71429,57.28571,59.57143,47.14286,1.33803,130.32791,148.66420
55.14286,56.57143,60.00000,46.42857,1.18310,118.85249,133.52827
55.00000,56.57143,59.85714,46.42857,1.12676,114.75413,128.04982
55.00000,56.57143,59.85714,46.42857,1.12676,114.75413,128.04982
55.00000,56.57143,59.85714,46.42857,1.12676,114.75413,128.04982
55.00000,56.57143,59.85714,46.42857,1.12676,114.75413,128.04982
55.00000,56.42857,59.85714,46.28572,1.14084,116.39347,129.76483
55.00000,56.42857,59.85714,46.28572,1.14084,116.39347,129.76483
58.42857,50.71428,63.28571,40.57143,3.15493,215.57381,305.40170
59.14286,49.85714,64.00000,39.71429,5.95775,310.65579,512.97919
58.57143,50.42857,63.42857,40.28572,6.49296,332.78693,554.31372
57.57143,50.71428,62.42857,40.57143,6.85915,354.91806,588.38342
56.71428,51.00000,61.57143,40.85714,7.12676,372.95087,614.81836
56.71428,51.00000,61.57143,40.85714,7.12676,372.95087,614.81836
56.00000,51.71428,60.85714,41.57143,7.39436,384.42627,635.82361
56.00000,51.71428,60.85714,41.57143,7.39436,384.42627,635.82361
55.57143,52.28571,60.42857,42.14286,7.52113,392.62302,648.05347
55.57143,52.28571,60.42857,42.14286,7.52113,392.62302,648.05347
55.28572,51.85714,60.14286,41.71429,7.42253,384.42630,637.04626
55.28572,51.85714,60.14286,41.71429,7.42253,384.42630,637.04626
49.57143,54.00000,54.42857,43.85714,5.14084,292.62302,463.58212
51.71428,53.85714,56.57143,43.71429,3.91549,223.77055,353.79495
53.57143,54.14286,58.42857,44.00000,2.39437,172.13120,245.83804
56.00000,55.28572,60.85714,45.14286,1.36620,122.95085,158.92010
56.71428,54.57143,61.57143,44.42857,1.08451,109.01642,133.73480
56.71428,54.57143,61.57143,44.42857,1.07042,106.55740,131.35968
56.71428,54.57143,61.57143,44.42857,1.07042,106.55740,131.35968
56.71428,54.57143,61.57143,44.42857,1.07042,106.55740,131.35968
56.71428,54.57143,61.57143,44.42857,1.07042,106.55740,131.35968
56.71428,54.57143,61.57143,44.42857,1.07042,106.55740,131.35968
56.71428,54.57143,61.57143,44.42857,1.07042,106.55740,131.35968
56.71428,54.57143,61.57143,44.42857,1.07042,106.55740,131.35968
56.71428,54.57143,61.57143,44.42857,1.07042,106.55740,131.35968
56.71428,54.57143,61.57143,44.42857,1.07042,106.55740,131.35968
56.71428,54.57143,61.57143,44.42857,1.07042,106.55740,131.35968
